Gene,AUROC,Spearman,MSE,MAE
CD2AP,0.8856450456342803,0.717536696153683,0.5968623161315918,0.6157107
CD44,0.8257198470725018,0.621715920680915,1.647470838493771,0.9826422
CD68,0.709757121838198,0.4085684268557043,0.8402795824739668,0.7392562
CD74,0.7107565114517995,0.410176630337961,1.7774081495073106,1.0879151
CD79A,0.6475524187134263,0.21003587287633352,0.23198531485266155,0.27801725
CD9,0.8755577760265649,0.7126352608310759,0.9049429131878747,0.75273776
CDC20,0.8026037735475469,0.5047504045021213,0.3883555399047004,0.40143976
CDC42EP5,0.815747730332043,0.5855232586325009,0.6023020777437422,0.624398
CDC6,0.8041748733118844,0.48687571138930075,0.2905821440120538,0.3376328
CDCA7,0.8116470635590803,0.5166140378511068,0.29659460071060395,0.36798528
CDCP1,0.823476345834682,0.5827810472734763,0.41759150061342454,0.46613252
CDH1,0.8656954461597499,0.6729434476732185,0.5745646821127998,0.590971
CDH11,0.6368172407055697,0.2635405905108567,0.8695413106017642,0.752123
CDH17,0.8454051020280562,0.6255750357024483,0.8934521079063416,0.7238426
CDH3,0.8340531506709821,0.5647560930646793,0.36350830064879525,0.43694285
CDHR5,0.7644903233519256,0.4370249371126953,0.562769838505321,0.5592315
CDK1,0.8258997097446841,0.5645805885089544,0.5026206953657998,0.48702276
CDKN2B,0.6481425141406704,0.2533270017278933,0.29816730154885185,0.42066061
CDKN3,0.783126714686225,0.45566113693937127,0.28570884217818576,0.3240167
CDT1,0.8035163425351469,0.5116151561231448,0.39641265239980483,0.425627
CDX1,0.8114684447531154,0.5279160945173719,0.5334891279538473,0.54547733
CDX2,0.839131963282667,0.596566462703651,0.7440323531627655,0.7017983
CEACAM1,0.7715019373545251,0.46648750989536647,0.5617708282338248,0.5027863
CEACAM5,0.8494110287907954,0.6526335047339126,1.9895886712604098,1.1413683
CEACAM6,0.8333625682268785,0.6428882348625993,1.872185938888126,1.0983815
CEACAM7,0.6731134415872857,0.2324721479711488,0.38137068247629535,0.34341544
CEBPB,0.7011750626411756,0.39340597628315,0.5873836146460639,0.61336416
CEBPD,0.6369583061324114,0.28404307997681827,0.5627947251001993,0.6013533
CEMIP,0.7653486175585934,0.4602358508093674,0.7265263812409507,0.63461465
CENPE,0.7762761706795092,0.445298639310377,0.29203279813130695,0.33194348
CENPM,0.8167143606558227,0.5530711192002401,0.4818561491039064,0.48658758
CENPU,0.809235744228296,0.5128114485474162,0.39227637151877087,0.41146505
CERCAM,0.6256580978288881,0.2501892404456805,0.6278874907228682,0.6488014
CERS6,0.8434152261893659,0.6439128484123161,0.40509885052839917,0.5010197
CFB,0.7792736329724472,0.5167801432500919,0.7294680542416043,0.6676641
CFTR,0.7899254188933028,0.48341139432323804,0.7802269044849608,0.6561831
CGN,0.862258490287901,0.6626170187372201,0.39573940965864396,0.47452724
CHDH,0.839367295991101,0.5962965057732944,0.3490109418829282,0.45033687
CHEK1,0.8062250553401804,0.5215606316430255,0.30170245220263797,0.38782856
CHI3L1,0.5938458597779581,0.1706381556943339,0.7421027314331796,0.58441466
CHMP4C,0.8544707777829614,0.6291804766617054,0.3465697351429198,0.42914355
CHPF,0.7935700334393938,0.5780271630227827,0.5987322562270694,0.6284497
CHRDL2,0.7094328317486966,0.331611570196992,0.2837999727990892,0.321637
CKB,0.6796407442823064,0.3524891558308255,2.4500113791889615,1.2075577
CKS2,0.8057280233181746,0.5016099802434932,0.37245747240053284,0.3989965
CLDN1,0.8361350024366114,0.5768047497193625,0.5342534780502319,0.51391464
CLDN2,0.8037594550706266,0.49060294835620905,0.645418761505021,0.5568135
CLDN3,0.8714019547432341,0.6774321245831996,0.8352690935134888,0.72243416
CLDN4,0.8848723530760976,0.7121674098292524,0.8715652227401733,0.7662758
CLDN5,0.5562225383579553,0.10075358096559173,0.2758098807599809,0.37857398
CLDN7,0.8975494115988814,0.7267628692007997,0.8826611505614387,0.7430149
CLIC4,0.6871067510099961,0.3722545601703395,0.9012732770707872,0.7663538
CLIC5,0.7870536574444396,0.527867069605028,0.520031096206771,0.52237004
CLRN3,0.8422143750294384,0.5918812861207428,0.4085172580348121,0.44665295
CLU,0.6044284992771753,0.19556539259646513,0.8221464918719398,0.7165024
CMBL,0.7923300884375519,0.54986569223527,0.8069960243172116,0.68860215
CNN1,0.6874849504180256,0.38586350449705953,1.0805327230029635,0.81630605
CNN3,0.7563347479623009,0.5036698907752586,0.8299126095241971,0.7335131
COL10A1,0.642832486585653,0.23428807897039144,0.5482799928221438,0.5222395
COL11A1,0.6687256197600251,0.29333157256672554,0.8806936707761552,0.7326907
COL12A1,0.6316880105224565,0.2611446157720456,0.9548572036955092,0.7816875
COL14A1,0.5891483566674055,0.17376700556280122,0.7219504184193082,0.6793306
COL15A1,0.6339149946365016,0.2577988143499858,0.6871412048737208,0.6562221
COL16A1,0.6164794376068788,0.22596709350905395,0.5827377504772611,0.62100166
COL17A1,0.7760595338609981,0.4769815378461706,0.45362457467450035,0.48408365
COL18A1,0.6424758524089557,0.28649475011240577,0.7750933070977529,0.7198832
COL1A1,0.6619878496390474,0.3343950292648627,2.4838438034057617,1.2740793
COL1A2,0.668332629623215,0.34552903279946684,2.1165220737457275,1.1738
COL3A1,0.6736866509942934,0.34803434542174716,1.8013515869776409,1.059413
COL4A1,0.6495290338356546,0.30466222625868816,1.042107919851939,0.81902266
COL4A2,0.6511639772761016,0.3109819464030866,1.0002763602468703,0.80706865
COL5A1,0.6675389413821323,0.3313738487435958,1.2565214236577351,0.9102275
COL5A2,0.6818970441694732,0.3559998292861659,0.9981102678510878,0.8043121
COL6A1,0.6528501988088471,0.3190742569278381,1.1692626410060458,0.86604244
COL6A2,0.6693683512757551,0.3481954583500982,1.2141598992877536,0.8843458
COL6A3,0.67275110930136,0.35186614208749545,1.264442953798506,0.8984007
COL8A1,0.6129324657973897,0.21150075833355214,0.6539514395925734,0.63862425
COMP,0.6109266738731489,0.21421327102210375,1.2817553447352514,0.8339332
CORO2A,0.8226792717365249,0.5706964148855691,0.3471310834089915,0.4054657
COX6A1,0.8517777489505262,0.6621771857183355,0.6914502614074283,0.6636004
CPE,0.5405812889074619,0.08312309597082482,0.5900025086270438,0.62535614
CRABP1,0.5004571960869099,-0.0007243125555525793,0.03915933985263109,0.06636472
CRACR2B,0.8574462983953649,0.646654899263019,0.5442561705907186,0.59095675
CRB3,0.8505408424463625,0.6205015245788579,0.328144383099344,0.42904517
CREB3L1,0.7452166143067327,0.4568684690651291,0.9287326170338525,0.74402595
CRIP1,0.7716392873256394,0.5290421602385658,1.2387406494882371,0.8968222
CRISPLD2,0.6273245607744546,0.2541711041163916,0.5935698880089654,0.6314248
CRYAB,0.6594972619309184,0.3070789471743216,0.6094211505519019,0.62111616
CRYBG1,0.854417548984245,0.6689015214279848,0.46834239694807267,0.5505632
CSE1L,0.8030341764076083,0.5633556609800769,0.36108924448490143,0.44581455
CSRP1,0.6953499220703567,0.40333440093808104,1.23442761765586,0.87174
CSTB,0.8089261921287512,0.5889973486932731,0.7233806086911095,0.66525733
CTHRC1,0.6768184359038603,0.3418293016941807,1.1192372971110873,0.8622482
CTSB,0.7596813576038595,0.5105029019027425,1.3107544978459675,0.91196084
CTSD,0.7749118782932264,0.5177133930580584,0.8587206072277493,0.74019367
CTSE,0.7381779276782683,0.3918361368441002,0.634308300084538,0.48628223
CTSH,0.7710064971620639,0.507673184992377,0.8609323302904764,0.73320824
CTSK,0.6156231908144948,0.22664651897515414,0.7125925984647539,0.6829026
CTSS,0.7937075295800249,0.5546799168664105,1.0154477953910828,0.8124924
CXCL1,0.7482835634554357,0.4094286781033949,0.4840487506654527,0.47254145
CXCL10,0.6671317777934217,0.2785492186688121,1.7340929715169802,0.81732297
CXCL12,0.6187828520219733,0.21865280442817756,0.6949463718467288,0.64274544
CXCL13,0.667819862387683,0.23339762525828955,0.32509179247750175,0.30655316
CXCL14,0.6142036010877869,0.19965692440101235,1.1221515304512448,0.8350401
CXCL2,0.6924644494146474,0.3376192673972039,0.6114180708924929,0.56851685
CXCL3,0.7723301795987354,0.4563645845968886,0.7540889216793908,0.56999576
CXCL8,0.6894076372535799,0.3227154072659959,1.143931292825275,0.7502137
CXCL9,0.6754034391350859,0.2756192040317389,1.1086406459410985,0.639782
CXCR4,0.6823004552050379,0.34168107235619427,0.6678961151176028,0.6586456
CYC1,0.8571457604274118,0.6715444399266882,0.7500425246026781,0.7031817
CYP2S1,0.8108093655218563,0.5090171331548903,0.39460321101877427,0.42844355
CYP3A5,0.8406074691988862,0.6116301997942999,0.3814174118969176,0.48199177
CYP51A1,0.8010947631614742,0.5534070938180424,0.5044646958510081,0.5062809
CYSTM1,0.8432037509545846,0.6324689913720258,0.7984002729256948,0.71309286
DBI,0.8305368253083188,0.6375341649954231,0.5587809284528097,0.60471475
DCN,0.6321694531694728,0.2629571732119613,1.2282452980677288,0.9011992
DCTPP1,0.8374948740713513,0.6335587130477405,0.5088832047250536,0.54805684
DDAH1,0.8468186317552218,0.6534322921316393,0.5521954596042633,0.59673506
DDIT4,0.7703976645031618,0.5241969688588641,0.8943177925215827,0.75470614
DDR1,0.8657896887814212,0.6807545734752475,0.7098486324151357,0.67010957
DDX21,0.8218888282774749,0.6057918091304818,0.5417058931456672,0.588643
DEGS2,0.8297260022686762,0.5638123478160878,0.4594719343715244,0.46305498
DEPP1,0.5786681600530601,0.16174699280779456,0.6823662221431732,0.6715877
DERL3,0.6213939824019508,0.1768513728224212,0.22618972096178266,0.31623578
DES,0.6757765222513268,0.34587832333687485,2.643091771337721,1.2730794
DGAT1,0.8403057456105014,0.6421648806628324,0.4558945546547572,0.5394308
DHCR24,0.8374303295316446,0.6221293319061403,0.6005037493175931,0.5920125
DKC1,0.8369888970633418,0.6221370422208776,0.5300110379854838,0.5678947
DKK3,0.6421141924457543,0.2752024766646025,0.7841125263108147,0.72795755
DLG3,0.831891650551755,0.6125101881357854,0.38820549348990124,0.46803278
DLGAP5,0.7953178621045048,0.4854546001912908,0.3646436457832654,0.38411027
DMKN,0.7951298316934551,0.5067285926277365,0.41404223028156495,0.44998503
DNM2,0.8669992599760481,0.6925552668179473,0.6819165878825717,0.6697712
DPEP1,0.7026248706287753,0.3281029542528135,0.5530583345227771,0.57961303
DPYSL3,0.6399952602290918,0.2751454762733214,0.7452071838908725,0.70279294
DSC2,0.8244804515850036,0.606847299652663,0.504079798857371,0.5481698
DSG2,0.8815796711518821,0.714808350658749,0.6687822408146329,0.6486511
DSP,0.8990089927817451,0.7383940814479274,0.7620198163721297,0.6966377
DSTN,0.788049262010859,0.5645436887228797,1.0473429361979167,0.82667214
DUSP1,0.5903982913238691,0.19253726678104433,1.018595774968465,0.8200145
EBNA1BP2,0.8307604052300156,0.6191529141735389,0.5082788566748301,0.5708973
EBP,0.8314611314869969,0.6174079252709097,0.5268022053771548,0.55987024
ECT2,0.8194682938433903,0.5867141262533629,0.588024228811264,0.5574489
EFEMP1,0.569348921696516,0.1322339486667677,0.7283354732725356,0.67371655
EFNA1,0.8279962203754576,0.6143965890094395,0.6662848691145579,0.6298782
EFNB1,0.8317973425206439,0.6175296484285756,0.4006919629044003,0.5046756
EFNB2,0.837411861173949,0.6209085555785049,0.5430887109703488,0.5863901
EGLN3,0.7502802152996404,0.4536920727486279,0.4965454638004303,0.51934105
EGR1,0.6348104545161335,0.27500669383265,1.2538050413131714,0.8986469
EHD2,0.6123429034007932,0.23283970606781304,0.7050721082422469,0.67699265
EHF,0.8796864353969086,0.7102822564323577,0.6394093500243293,0.61395425
EIF4EBP1,0.8066563638161104,0.5664160067901329,0.5508653786447313,0.56759936
ELF3,0.9010665125417842,0.7337447409671323,0.972288065486484,0.7970598
ELMO3,0.8456420600265178,0.6187246966990778,0.31674253775013816,0.4284662
ELN,0.5919561709048877,0.17146763294753972,0.6451382603910234,0.6484739
EMILIN1,0.6367292430259737,0.2758529574773012,0.6961672504742941,0.68539435
EMP1,0.6549282896335941,0.3128863449062994,0.7295731339189742,0.6859556
ENAH,0.7112384675807533,0.4265975928068985,0.6732674373520745,0.65947664
ENC1,0.8052963252709595,0.5860910312700379,0.7339791258176168,0.6851299
ENO1,0.850636407852185,0.6588464605275359,0.879398332701789,0.7560071
ENTPD6,0.8576144397642148,0.6748348562113371,0.6362095839447446,0.62871224
EPAS1,0.6809381732060077,0.3574905378646874,0.7413120600912306,0.68956494
EPB41L4B,0.8510271136740523,0.6458231897668898,0.6157995793554518,0.6228789
EPCAM,0.8922700523107862,0.7355313943125108,1.5371696419186063,1.011463
EPHA2,0.8027911193866134,0.5618270141614475,0.40763699014981586,0.48664877
EPHB2,0.8031575545440147,0.5588829512301339,0.5131983359654745,0.53711665
EPHB3,0.8237477587134717,0.6050790685855235,0.7526242335637411,0.66473746
EPPK1,0.8281360600625655,0.6089720663681047,0.737751477294498,0.69838196
EPS8L2,0.8585305565977491,0.6809944247944091,0.5597773823473189,0.5954075
EPS8L3,0.8747014776657241,0.6813403104868627,0.45586492783493465,0.51347274
EPSTI1,0.8064770370386969,0.5868068054747542,0.6376500195927091,0.6319075
ERBB2,0.8365059330397191,0.6439146504757461,0.5063672032621171,0.551889
ERBB3,0.8650244162248699,0.6784077285099155,0.5718349615732828,0.5706274
ERN2,0.8615677947275314,0.6530581987981727,0.4845222847329246,0.5359169
ERO1A,0.8352619164937755,0.6226151449488939,0.70930458439721,0.67456025
ERRFI1,0.742502422075217,0.46127148568213905,0.5713049074014028,0.6040318
ESRP1,0.8815816155627464,0.7026618359355175,0.4714859922726949,0.52289706
ESRP2,0.8641882970844771,0.6410677188579172,0.3665034919977188,0.4656326
ETHE1,0.8399974606290849,0.6181147136069022,0.5736525687906477,0.6073896
ETS2,0.8471862500766739,0.6504667905519177,0.8959309789869521,0.7576318
ETV4,0.8323598934793269,0.5767721531634178,0.736847761604521,0.59097743
EVPL,0.8290572260886651,0.5940467018551289,0.605752483010292,0.6094632
EXPH5,0.838701595649746,0.5774402176265276,0.335582977367772,0.41917259
EZR,0.8739226955878832,0.70087818561907,0.8468053738276163,0.7472945
F11R,0.8542033909068677,0.6571245954337495,0.4746518267525567,0.5548006
F13A1,0.6285029953189096,0.22650135115327538,0.4226796196566688,0.45476913
F2RL1,0.8423328186784977,0.615111218181285,0.4865942911969291,0.51826996
F3,0.7887310519872148,0.546838887164559,0.9513966275586022,0.76633763
FABP1,0.6982178020965311,0.33297718941841714,1.9793231421046786,1.1165891
FAM136A,0.8239002030551092,0.6003162449181116,0.44651711814933354,0.49887195
FAM3B,0.754941851483779,0.3808492667341669,0.5850344532065921,0.53007156
FAM3D,0.7877107708802443,0.4788562257084086,0.4276246378819148,0.494708
FAM83E,0.8076760944494065,0.5208214520674096,0.25948337879445815,0.3641843
FAM83H,0.8713796561269027,0.6794109269202345,0.5016876127984788,0.5604501
FANCA,0.8140906027739657,0.5273311254008917,0.3665415263838238,0.42015636
FANCI,0.816773468513714,0.5580608472403861,0.43407587210337323,0.46450594
FAP,0.6362452158626787,0.2555717639152124,0.4683404655920135,0.5282224
FASN,0.8047507901317017,0.5774448961043761,0.6463686558935378,0.658219
FBL,0.8245729884889619,0.6140097740216602,0.5094504919317033,0.56584847
FBLN1,0.6187933272101502,0.22038739602904966,0.763170043627421,0.71717346
FBLN2,0.5795418267532978,0.1480862174410544,0.6562183731132083,0.65196854
FBLN5,0.5944141731218618,0.17381557786544255,0.3969263980786006,0.4918757
FBN1,0.6212624399702085,0.24134252698568492,0.8010410666465759,0.7355558
FBP1,0.7879673975813645,0.5320163577476417,0.5438678993119134,0.5292276
FBXO32,0.6376321497307669,0.2787211229078194,0.8238783644305335,0.73561597
FCER1G,0.6608301164494883,0.30337653373446816,0.7189776135815514,0.66111255
FCGBP,0.7353904298989202,0.43057688447827125,2.5020828114615545,1.1963944
FDFT1,0.8310011443088867,0.61094573838797,0.5907682710223727,0.5906591
FERMT1,0.8668924285463592,0.6751137881651202,0.5865277002255121,0.5708604
FGF7,0.6037803334488528,0.19319589352925418,0.5184577272997962,0.54449344
FGFR1,0.5870780762979846,0.1771213743456279,0.5140313506126404,0.5882005
FILIP1L,0.613243942421424,0.22395489099914812,0.6753319137626224,0.6620405
FKBP10,0.7581726040532673,0.49151665606803085,0.9455546538035074,0.76345325
FLNA,0.677269593556865,0.3602196500817916,1.0477049483193293,0.8295103
FLNB,0.8392552774324336,0.6317615368030871,0.6338160170449151,0.63818806
FMOD,0.6160938217960122,0.22449716637259323,0.8307388424873352,0.71084404
FN1,0.6910033557297756,0.3846908525959139,1.7933576967981126,1.0743811
FNDC1,0.6376007081684204,0.24394843715252731,0.46500905189249253,0.541468
FOS,0.596040812074,0.19222430279956756,1.5358405378129747,1.0120891
FOSB,0.520236719848246,0.037438141212918774,0.6205906553400887,0.6173005
FOXM1,0.8049156865094891,0.5227372769457885,0.4139711144897673,0.43886507
