Gene,AUROC,Spearman,MSE,MAE
DES,0.6900165496858014,0.3830737195062876,1.4050639420747757,0.9205804
DGAT1,0.8505644150879678,0.65856713308863,0.39298779889941216,0.49862885
DHCR24,0.8484653227136926,0.6470394581965623,0.49180602841079235,0.5307401
DKC1,0.8507381923558741,0.6489624094534926,0.38130202889442444,0.4846243
DKK3,0.6859808922173324,0.36072828252544625,0.5940282195806503,0.62008077
DLG3,0.8420598354755624,0.6294327698796489,0.32366240210831165,0.43705034
DLGAP5,0.8046969064675011,0.5138459650936916,0.2500294060446322,0.34002203
DMKN,0.7818924170080777,0.4900745160958775,0.32099691219627857,0.4031477
DNM2,0.8813153372125421,0.7169799921000188,0.498159009963274,0.57250583
DPEP1,0.704669046387275,0.3392886871373971,0.5083427811041474,0.51008195
DPYSL3,0.7099517121257093,0.42278200881393085,0.5178297683596611,0.5802469
DSC2,0.8320928047612031,0.6184822552729431,0.4450616054236889,0.50686735
DSG2,0.8865042153898873,0.7277392861991746,0.49380169063806534,0.5373779
DSP,0.9028349564839131,0.747515898043574,0.7544922456145287,0.68055713
DSTN,0.8214554747854872,0.6236479165039029,0.6546792685985565,0.6438766
DUSP1,0.6422711943052991,0.2942193326748488,0.881174623966217,0.7616065
EBNA1BP2,0.8454119263226099,0.6416254920579323,0.35399508848786354,0.46993592
EBP,0.8453354762436368,0.6480519469411794,0.40540044382214546,0.48752445
ECT2,0.8377739715258781,0.6189739300002187,0.4476516004651785,0.500986
EFEMP1,0.6675918874397462,0.3234814398401305,0.6394273303449154,0.6457108
EFNA1,0.8367902156854444,0.625139060243988,0.5334626976400614,0.5549791
EFNB1,0.8465723858164742,0.6378854240023669,0.32638771645724773,0.44990015
EFNB2,0.844161733442857,0.6324041231483415,0.46190372854471207,0.53706884
EGLN3,0.7523305871525501,0.45218357392186337,0.42166268080472946,0.4906108
EGR1,0.6517440916109516,0.3079984844232529,1.3229101225733757,0.9417694
EHD2,0.641289278636295,0.29029011209275074,0.5679204761981964,0.6055246
EHF,0.8833441450685069,0.717312206469113,0.5181364044547081,0.55100477
EIF4EBP1,0.7993210603334046,0.5540718504738622,0.42654247395694256,0.5115181
ELF3,0.9043003212481124,0.7491562349404755,0.6801614835858345,0.6546272
ELMO3,0.8539629364174283,0.6376119039272087,0.2814385946840048,0.39461106
ELN,0.6550605412684287,0.2947048964986544,0.5578351058065891,0.5988974
EMILIN1,0.6918755469883779,0.3871269092432527,0.5887116827070713,0.6140341
EMP1,0.6618356367232386,0.3293400589992348,0.5835697762668133,0.6129342
ENAH,0.7441129203046168,0.4813211426123473,0.48724645748734474,0.5598028
ENC1,0.8210611171770292,0.6078663869473445,0.664392527192831,0.64466035
ENO1,0.8647063745001261,0.6802137442013753,0.6342681050300598,0.629485
ENTPD6,0.8604735974672799,0.682481604518776,0.4423803314566612,0.5263245
EPAS1,0.6989624953776676,0.38983575914289326,0.6647162325680256,0.65092874
EPB41L4B,0.8552175077013181,0.661619686186883,0.5327900499105453,0.5550213
EPCAM,0.8965562829959826,0.7506490660648729,1.108887754380703,0.8192738
EPHA2,0.8075912245614988,0.5661729425155425,0.3707000967115164,0.45902497
EPHB2,0.8247556189924659,0.6017793646158613,0.400994960218668,0.4887332
EPHB3,0.8347736303182742,0.6267924570343393,0.5415661893785,0.5573136
EPPK1,0.852833811440742,0.6530100880219256,0.42100926861166954,0.50638497
