Gene,AUROC,Spearman,MSE,MAE
FOSB,0.5725790035154267,0.11938529539195399,0.5592376010285484,0.6001285
FOXM1,0.8288216512763944,0.5532325040423591,0.3339541463388337,0.39914992
FOXQ1,0.7962852530811564,0.5266562002145082,0.8073543442620171,0.6370029
FRK,0.8462841394239242,0.6143123331746327,0.34800659947925144,0.43037084
FSTL1,0.7100035929238603,0.42201995108083185,0.694720572895474,0.66946536
FTH1,0.8197061510929519,0.6243674766229181,0.7786487837632498,0.68421113
FTL,0.8028105194107085,0.5841050255948992,1.330620374944475,0.91952217
FUT3,0.8434384576892832,0.6034387187493302,0.47662602530585396,0.49058867
FUT6,0.8336004639020097,0.5589856717488517,0.3330154965321223,0.3987982
FXYD3,0.9024224860722464,0.7500456232174194,1.0194335844781663,0.8076625
FXYD5,0.8334083688370573,0.6201218155852665,0.6799724764294095,0.6616222
FXYD6,0.7149634987850885,0.4120196722533404,0.34776531159877777,0.490288
G0S2,0.5749213300163057,0.1223752825367407,0.5242371112108231,0.5446195
GALE,0.867072037508421,0.6809090776757372,0.3928776846991645,0.47584826
GALNT12,0.8325508148063273,0.6254162696245502,0.43884874549176955,0.5127731
GALNT3,0.8784700926373592,0.6991969551747985,0.4840065273973677,0.52864885
GALNT4,0.8497444650632571,0.6414459471350497,0.40048660503493416,0.48129633
GALNT5,0.8543177325883244,0.6321089859254365,0.5109944111771054,0.5137264
GCHFR,0.8244759083219498,0.5866426313501948,0.4659370200501548,0.503916
GCNT3,0.8245777623026879,0.5668257208460665,0.4828410777780745,0.50894606
GDA,0.804089331605935,0.5098676717766252,0.7584845754835341,0.6022141
GDF15,0.8350538038181772,0.6218477923696012,1.1021016637484233,0.7704308
GEM,0.6770435418519366,0.3530574914345233,0.49988529748386806,0.5717259
GFPT1,0.8776455482886628,0.6994217452218066,0.643175462881724,0.6384114
GGH,0.842930588329682,0.6461457638185312,0.6445084048642052,0.6167245
GGT6,0.8082557067471802,0.5031761350586484,0.4405406994952096,0.46778256
GINS1,0.8339596574080693,0.5484089449696813,0.21047096451123556,0.32086837
GIPC2,0.8444474940227297,0.6157233579264598,0.28661960860093433,0.39687532
GLUL,0.7976819863074057,0.570836801611371,0.7658394773801168,0.6981023
GMDS,0.8958084859018397,0.7316528000581324,0.5690144598484039,0.59855723
GNPNAT1,0.8379140663452769,0.6001929277025906,0.3442395610941781,0.4345323
GOLM1,0.8981450342129007,0.747119480071968,0.6265919804573059,0.6314981
GPA33,0.8248937542150133,0.551974100242167,0.3942365182770623,0.45603567
GPNMB,0.6835936252426227,0.3463760549295215,0.7158394720819261,0.66881156
GPR160,0.832993012593715,0.5935683385525786,0.6715130590730243,0.6019056
GPR35,0.870708513206974,0.6754618568300415,0.44748321341143715,0.505601
GPRC5A,0.879329905374701,0.7086973200265292,1.0004721350140042,0.7753466
GPRC5C,0.8380641418399091,0.5973395395398708,0.33461693591541714,0.4299984
GPSM2,0.8055502879981501,0.568652740360851,0.4775169375869963,0.5337766
GPX2,0.8806094519812125,0.7009649971717927,1.2394700315263536,0.86822724
GREM1,0.7030065016820435,0.4082917224294948,0.9378469586372375,0.7804947
GRHL2,0.8775815505995052,0.6771340774155553,0.30925595594777,0.407462
GSDMB,0.8586775448575144,0.658129629604899,0.5125989814599355,0.5374692
GSKIP,0.8488454536543394,0.648981782870201,0.4348977853854497,0.50274223
GSN,0.7478248764802579,0.49358486681917074,0.6241785188515981,0.62225527
GUCY1A1,0.7049384439863196,0.37508311980123865,0.4053684092230267,0.5127981
H2AFZ,0.8230364293788777,0.5906803237037317,0.45263344711727566,0.513526
HACD3,0.8433239117474159,0.632773927126184,0.39658819966846043,0.49490663
HBA2,0.518447320091564,0.031196662015923915,0.3820620858007007,0.43924958
HBB,0.5549588558848565,0.045859724337939084,0.08706223778426647,0.13315748
HDHD3,0.8383609633588561,0.6286626117757946,0.3692124088605245,0.46617684
HELLS,0.8359292237858018,0.6112891067792376,0.4190387891398536,0.501126
HEPACAM2,0.7158639700329894,0.3059934808085319,0.17560523748397827,0.25928023
HES1,0.8595102563136875,0.6856059942992863,0.546777586142222,0.569823
HES6,0.8131751984980404,0.5619364830947888,0.36722172796726227,0.45475373
HIST1H1B,0.8514554521525339,0.678377190094287,0.7633419103092618,0.687786
HIST1H1D,0.8241116262393886,0.6075599494040135,0.5380277567439609,0.58175015
HIST1H2BH,0.7236768130045157,0.3594911451691101,0.530803419649601,0.50667584
HJURP,0.8152083392782773,0.5271185321122727,0.28675919274489087,0.3622781
HK2,0.8492567096109439,0.6380737845288184,0.5473447077804141,0.5540422
HKDC1,0.838412823722453,0.5733215314701255,0.5113455322053697,0.49369022
HMGA1,0.8598674063147175,0.6584357213637556,0.35231602523061967,0.45379913
HMGCR,0.8248206069754924,0.5828520442598857,0.3941479441192415,0.46169323
HMGCS1,0.8127911377955592,0.5621964671545729,0.43160077432791394,0.48394054
HMGCS2,0.7799901472059791,0.4600991323582042,0.758734307355351,0.62982213
HMMR,0.8121723595152159,0.5326328141577199,0.23167989320225185,0.34281883
HNF1A,0.8547325629411615,0.6080337109599899,0.2598221715953615,0.3696319
HNF4A,0.8922776473199667,0.7175502069620309,0.44269387589560616,0.50376093
HOOK1,0.8762606517444271,0.674719306143222,0.33174093729919857,0.42131054
HOXB6,0.8648309082313029,0.669163874738714,0.6112317459450828,0.5963789
HOXB9,0.8326298351819139,0.572710391239528,0.5579277061753802,0.54721
HPGD,0.7393121508489371,0.40789951823632936,0.27052352329095203,0.40602982
HSD11B2,0.8527943421276086,0.6456787712567917,0.38416976895597243,0.46393082
HSP90AA1,0.880402151645002,0.7260222622852148,0.5831098059813181,0.6008783
HSP90AB1,0.8818977407455716,0.7011603584517161,0.6667807930045657,0.64602435
HSPA1B,0.8523010923082149,0.6416262055251434,0.6657241466972563,0.63473207
HSPA8,0.8636187805093893,0.6958560790941736,0.7100009653303359,0.67012125
HSPB1,0.79355031893916,0.5788475604551571,0.5959351824389564,0.60979766
HSPB6,0.7499051818727751,0.4588195905499317,0.3305445743931664,0.43663666
HSPB7,0.7210536161518445,0.37037335381143727,0.22270093941026264,0.34214404
HSPB8,0.7252963396142085,0.41772661647893145,0.24666054215696123,0.3895954
HSPD1,0.8740987086511003,0.6921253670067549,0.6611412598027123,0.6394578
HSPE1,0.868076368053559,0.688324946996805,0.469332926803165,0.54742664
HTRA1,0.7237384657186944,0.4422799966185316,0.6305811968114641,0.6384749
ICA1,0.8664183802505004,0.6823941371006799,0.35414843757947284,0.46602058
ICAM1,0.7124117223164084,0.38609553449586603,0.6997668710019853,0.62795377
ID1,0.7660149684498474,0.49314522435598246,0.9504540695084466,0.7624624
ID3,0.6591463754067658,0.3275897840670158,0.7232517268922594,0.6906969
IDH1,0.8483642537992854,0.6295746700127254,0.44894345104694366,0.51740414
IER3,0.8178026717033862,0.5980303824995824,0.9362353483835856,0.7528173
IFI27,0.8737968513338751,0.709576012839181,0.8660102950202094,0.73993653
IFI30,0.7738297228790157,0.5184709147721208,1.0561834805541568,0.80824924
IFI6,0.7848396158990154,0.5402211780172865,1.1959389183256361,0.8651965
IFIT3,0.7474203552163134,0.4463893012752255,0.8922095696131388,0.67965066
IFITM3,0.8334695654466846,0.6335121293449631,0.8293227156003317,0.7285084
IGF2BP2,0.8433703819484185,0.6314915533226225,0.39829402168591815,0.47360647
IGFBP2,0.7211032357932686,0.41523900366343214,1.4248997237947252,0.9107918
IGFBP3,0.7395954807009654,0.4764464572351086,0.7932754622565376,0.714848
IGFBP4,0.697883300801695,0.41304639240632957,0.7042199406358931,0.6694637
IGFBP5,0.7244911472350126,0.4463925980427789,0.9104500545395745,0.761335
IGFBP7,0.7330605942522914,0.48098683613657894,0.9629681640201144,0.7902533
IGHA1,0.6780980857404058,0.3385560234503813,1.7905203368928697,1.0607669
IGHG1,0.631501491702131,0.2769845400133379,3.755273143450419,1.5734268
IGHG3,0.5997223649204133,0.17992654723383764,1.236160933971405,0.8010642
IGHM,0.6806800190829434,0.31630981495083393,1.1475251350137923,0.789662
IGKC,0.6593530144516289,0.3428816180904173,4.4915130668216285,1.7476096
IGLC1,0.666765044086473,0.265266558506561,0.9276224606566958,0.7080526
IL1R1,0.6494751286599508,0.2952835261208354,0.41053365998797947,0.5259753
IL2RG,0.7661877261625127,0.49613189221376314,0.6753642128573524,0.6452329
IL32,0.8472814703348117,0.6702118719462853,0.7924651371108161,0.71629304
IL7R,0.6807876638439028,0.32122913596086017,0.3320224831501643,0.46647984
INAVA,0.8931192900347322,0.7274694247211771,0.4027324815591176,0.4886198
INHBA,0.7776465134066419,0.5218197404221218,0.6833357049359216,0.6485756
IRF6,0.8518580793876316,0.6075220649672076,0.2517363511853748,0.36349726
IRF8,0.8077800620065853,0.5794209002066543,0.4774560613764657,0.5528755
ISG15,0.7871081143205747,0.5342516079125631,1.083101424905989,0.78873324
ISG20,0.7466333287631893,0.4650387204262396,0.5646088835265901,0.5849892
ISLR,0.720768252207482,0.4159955888995379,0.47632739113436806,0.55753374
ITGA11,0.7155296935188162,0.3747092612160088,0.3419866098297967,0.44533458
ITGA2,0.8482162215961265,0.6373281722699562,0.3729164782497618,0.46625212
ITGA3,0.8217123785306737,0.614150955394708,0.3989702496263716,0.49193108
ITGA5,0.727064238193388,0.4554288591129619,0.6241884065998925,0.63713443
ITGA6,0.8879662930083041,0.7165478523769904,0.49246040648884243,0.5617197
ITGAX,0.6723399646704478,0.3104611149141485,0.41117409202787614,0.5082253
ITGB4,0.8763076783082653,0.6949724060350477,0.5286426014370389,0.5822904
ITGB6,0.8339918433771619,0.5731652805670893,0.2575124469068315,0.3716969
ITGB8,0.7695645334981892,0.4929539167676453,0.35458888941340977,0.47736004
ITGBL1,0.6768962978404302,0.2985923181249739,0.33075472464164096,0.43707693
ITM2C,0.8842102015416171,0.7154623487824896,0.9669850799772475,0.7906869
ITPR3,0.8775553024812802,0.7014763281317163,0.46016143759091693,0.53851855
ITPRID2,0.8732649918026,0.6888860053255129,0.4591517282856835,0.54607695
JCHAIN,0.6915089005274404,0.37429272197921903,1.301288412676917,0.9183429
JPT1,0.8357044867109837,0.6156136015565834,0.3370257152451409,0.4462841
JPT2,0.8554595795229135,0.6649740804833985,0.39717111984888714,0.49746746
JUN,0.7678455592050724,0.5148605380553402,0.6066567997137705,0.6178162
JUNB,0.7762157134243308,0.5350777096505127,0.8715481989913516,0.7446906
JUP,0.903195052050366,0.7485345506994405,0.5752348800500234,0.60160613
KANK2,0.7250520990468776,0.4291139753788997,0.32270365456740063,0.46417317
KCNE3,0.8114281069637785,0.5638615319484543,0.36918237805366516,0.4653885
KCNK1,0.8299164765916074,0.5770948732415317,0.42528288066387177,0.45317173
KCNMA1,0.6884253744790594,0.37111825955258465,0.3818194203906589,0.51201355
KCNMB1,0.7254911053709903,0.38383741849746805,0.22384928249650532,0.35398284
KCNN4,0.8206289990153931,0.5663516097273775,0.6012956135802798,0.54771596
KCTD12,0.6438411436971201,0.3094777738854044,0.6546324359046088,0.64637667
KIAA1324,0.7869210987480656,0.45560876784123383,0.39380210224125123,0.40649784
KIAA1522,0.8811898114212557,0.7044545562234136,0.37052755885654026,0.4859029
KIF12,0.7915856110152322,0.46832985516608666,0.3955279149942928,0.43460378
KIFC1,0.8128943908398908,0.5180099573149334,0.2513515502214432,0.34806406
KLF2,0.6439903811512037,0.28551016692005704,0.502992934650845,0.58032554
KLF4,0.7556683802793143,0.4753766870494707,0.5163520574569702,0.57724833
KLF5,0.9108673688019697,0.7658300328549145,0.7416469719674852,0.67826337
KLF6,0.7814062621227333,0.5483722855266149,0.5493356188138326,0.5932075
KLK1,0.8280005821407812,0.5750747565757559,0.7627723581261106,0.6242648
KLK10,0.7443118925703813,0.3901569756326629,0.5535411056545045,0.49519852
KRT19,0.9016430500879284,0.7547768285729473,0.6840180721547868,0.65611935
KRT20,0.7027206821952665,0.3645674549583115,1.6392627225981817,0.97686386
KRT8,0.9133785431462838,0.781140958933451,1.174840854273902,0.870055
KRT80,0.8038790174374406,0.5025188775896078,0.40210937956968945,0.4518724
KRTCAP3,0.8714900414537898,0.6660564521086342,0.3591032342778312,0.44210178
LACTB2,0.8321856160657405,0.6177895858898029,0.3298875076903237,0.44523853
LAD1,0.9026184999279773,0.7549998243625368,0.37867682178815204,0.47216335
LAMA3,0.7981467338972235,0.5432539111640868,0.4419423159625795,0.49559784
LAMB3,0.8546898960792989,0.651814728480872,0.3977593150403764,0.47734886
LAMC2,0.8323715706523446,0.5900683886362584,0.43932997683684033,0.4922877
LAPTM5,0.6865730387772857,0.3586167316517855,1.0924375355243683,0.82379997
LBH,0.7040806432952242,0.37963234212025,0.5039674292008082,0.56693673
LCN2,0.8521071795857514,0.6494355742626842,3.079746789402432,1.2855648
LCP1,0.690584748009935,0.36176702502425745,0.8740591506163279,0.7437012
LDHB,0.8176695476207149,0.5961033338457361,0.7806323866049448,0.6862757
LDLR,0.8249296718446916,0.603893227861034,0.5646144052346548,0.5912816
LGALS1,0.7694397101623259,0.5454987874480761,0.7490203281243643,0.6825182
LGALS3,0.8987022398654498,0.7551191884757776,0.8222406638993157,0.7215754
LGALS3BP,0.8987893772122975,0.7537899856749705,0.6569312380419837,0.6415355
LGALS4,0.9171661699865035,0.7760434435303885,0.9287699593438042,0.7797516
LIMS2,0.7553253100016002,0.4832737042041784,0.34700117508570355,0.4888365
LIPH,0.8562337349592648,0.6458390366702642,0.5259276049004661,0.5268312
LLGL2,0.8953975615421492,0.7383437561513906,0.4410394744740592,0.5071516
LMNA,0.8258531139060848,0.6438393867115848,0.5822694963879056,0.5990948
LMNB1,0.8611250827498259,0.658193063683959,0.42702735629346633,0.502845
LMNB2,0.8542621445867391,0.6481874555622961,0.4523753407928679,0.52962327
LMO7,0.8475887569923048,0.6569627225605288,0.5154197679625617,0.55786836
LMOD1,0.7700395053775615,0.5102971231052981,0.38553448186980355,0.49292263
LOX,0.695379897241112,0.3529033928364121,0.4294918146398332,0.50874543
LRATD1,0.8655321145686864,0.6683913555926841,0.6325549350844489,0.59582454
LRIG1,0.7393827509898613,0.47199658237208264,0.4233906931347317,0.5310304
LRP1,0.6634319410864777,0.33171863595222295,0.6722752683692508,0.6582021
LSP1,0.7017479250879406,0.3851028353343771,0.5704203959968355,0.6057879
LSR,0.8942847943299195,0.74950740837302,0.4646901985009511,0.53459704
LTB,0.654379831793349,0.2557729803074017,0.22556514541308084,0.3586956
LTBP1,0.7151410050516791,0.4129191866074666,0.3856023930841022,0.5018437
LTBP2,0.685558157782069,0.3478625562163551,0.4442425072193146,0.5331881
LUM,0.7391051983913139,0.4777715839400909,1.0267290472984314,0.81539524
LY6E,0.7862026249060967,0.5453241649545287,0.901833689875073,0.7300915
LYZ,0.7532500993564,0.4980103239143036,1.3116313682662115,0.9030549
MACC1,0.8557716558723927,0.6477201290702934,0.6663856224881278,0.61890316
MACROD1,0.8284228447355938,0.6234842588639322,0.34944576687282985,0.46881735
MAF,0.6602695474875526,0.31470750880316634,0.5434228115611606,0.6031814
MAL2,0.8887328839349257,0.7252034600410387,0.5739741755856408,0.5768458
MALL,0.7739532684601653,0.5016759625257365,0.4857005261712604,0.5163436
MAOA,0.696985275803398,0.36355861122926336,0.37476225528452134,0.48242065
MAP3K20,0.7990444482847187,0.5739347418305049,0.48451118336783516,0.5508025
MAP7,0.8785675001749036,0.6964761407916064,0.35301100711027783,0.44575363
MAPK13,0.8861683864982901,0.7163210535418858,0.41003695295916665,0.500341
MARCKSL1,0.8818824060193415,0.7275313570815488,0.5119521054956648,0.5699644
MARVELD2,0.8527394213056625,0.6060388040894092,0.24828685323397318,0.35677883
MARVELD3,0.8485883570682782,0.6129013967777124,0.2631143314970864,0.37807238
MCAM,0.6750850437281741,0.3402201202714114,0.5807038330369525,0.6029079
MCM2,0.8406856678042773,0.5998999260489262,0.3492094294892417,0.42967698
MCM4,0.8459202551042466,0.6362661341359425,0.42498794694741565,0.4907125
MCM7,0.8508823890313129,0.6699256642808357,0.5434261626667447,0.58075786
MDK,0.8086755118744443,0.5842357167438851,0.6049146950244904,0.6214176
ME1,0.8095815641536862,0.554046018692961,0.42812848422262406,0.49894625
MECOM,0.7998319770333521,0.5581227188351041,0.3762895001305474,0.48429722
MEIS1,0.7142527581531529,0.4021359387147511,0.301356734500991,0.44887367
MELTF,0.7724885050101647,0.4861800963533438,0.28118512365553117,0.39268696
MET,0.8349424004783257,0.6416380926018073,0.42746753493944806,0.51162046
METTL7A,0.6173366304387312,0.21769280031883037,0.4533139665921529,0.5549216
MFAP2,0.705235383636483,0.3675514859902547,0.3886478766798973,0.49477398
MFAP4,0.732961797032264,0.4349454463150033,0.4195972614818149,0.52514535
MFAP5,0.6345991409421353,0.22527505439268625,0.2745952606201172,0.3917994
MFGE8,0.6963950219339949,0.3826582802053195,0.5753898322582245,0.60979503
MGAT4B,0.8855754433626032,0.718697339821182,0.5315007070700327,0.5831397
MGAT5,0.8278455699204108,0.6191929554836305,0.594326439830992,0.6137626
MGP,0.7659439521701398,0.5163057776135924,0.9521647095680237,0.78514075
MGST1,0.8292321790837845,0.6169221053386978,0.40089351269933915,0.5031476
MIF,0.8249872745467053,0.634239471138465,0.7943525744809045,0.6993276
MISP,0.9051881512051586,0.745711927066788,0.5470254023869833,0.56562686
MKI67,0.8499652901079267,0.6368114325051132,0.47241804665989345,0.5121829
MLEC,0.8764161065281554,0.709391513893328,0.5681104097101424,0.59822893
MLPH,0.8719817346364458,0.6804245651988139,0.7176933785279592,0.6441121
MLXIPL,0.8075248019110152,0.5034499108481911,0.2517083063721657,0.3572359
MMP1,0.6430755340225794,0.23140579883529588,1.086293712258339,0.65412575
MMP11,0.7401098030537835,0.4310286067504039,0.8150195926427841,0.67595595
MMP12,0.7407599683761821,0.39656852424650724,0.8798626230822669,0.6761919
MMP15,0.8403656070678514,0.6007284285700883,0.3364590323633618,0.42820466
MMP2,0.7397558647606639,0.4777852460442645,0.9198154939545525,0.7644207
MMP3,0.5800082140594057,0.093079889630267,0.2445177495893505,0.30493024
MMP7,0.7279838659758805,0.39372633189663575,0.6674207829766803,0.5525178
MMP9,0.6638849876814938,0.25753271357717145,0.4217110176881154,0.46732754
MMRN1,0.5905804727599606,0.12926176463769248,0.13836603197786543,0.25658396
MPST,0.8710331964381878,0.697151756168106,0.39691920578479767,0.50112957
MRC2,0.7301673841597398,0.446816158059715,0.4229963653617435,0.5262982
MRVI1,0.7160615565844208,0.3999841371733993,0.324589126639896,0.46073294
MS4A7,0.6555234428991974,0.2917368118018524,0.4785683684878879,0.5678661
MSLN,0.657636248722306,0.23506581391621248,1.4876495599746704,0.8078601
MSN,0.7416374202085027,0.4708404790287999,0.5213410986794366,0.58276504
MSRB3,0.7346946383942053,0.43528090473696035,0.32852161592907375,0.4593162
MST1R,0.8516012770559918,0.6179949696193268,0.25947753588358563,0.37120435
MT-ATP6,0.8851432968443897,0.7422058299863505,1.0911171436309814,0.8303145
MT-CO2,0.8860027171123452,0.7388767466203933,1.3280382951100667,0.90275085
MT-CO3,0.889186968221375,0.7480017559294092,1.0426755878660414,0.79183906
MT-CYB,0.8846664958979297,0.7456138801771088,0.8406793673833212,0.71072423
MT-ND1,0.8999582582222921,0.7640145679754434,0.6877733833260007,0.64546806
MT-ND2,0.8840280390529824,0.7405392600568379,0.9673910670810275,0.7710612
MT-ND3,0.8951658699025118,0.7554973416155659,0.7427008516258664,0.6772848
MT-ND4,0.8954957424687703,0.7616485508588424,1.0684435036447313,0.8146725
MT-ND4L,0.8918667361303877,0.7562678371240323,0.8830514020389981,0.7272434
MT-ND5,0.8978558163577652,0.761111904282319,0.5815236303541396,0.5914505
MT-ND6,0.908948376310418,0.7786438206311662,0.5032292836242251,0.55057025
MT1E,0.7048218350804417,0.38326054524962405,0.5746806694401635,0.5939401
MT1G,0.7615100972229515,0.41146572131681836,0.5160889799396197,0.45301163
MT1X,0.680548072527605,0.3475930781204025,0.5924506353007423,0.62284875
MT2A,0.6864002167735994,0.36599682789714516,0.9990340206358168,0.8166899
MTHFD1,0.838907625881455,0.6241690290623398,0.36871159904532963,0.47672844
MTHFD2,0.8398352162636464,0.6487732159596225,0.5363279746638404,0.57688415
MUC1,0.8292235111577263,0.6243330895580143,0.7142746415403154,0.65154606
MUC12,0.783664592815597,0.5267576642643075,1.1604664590623643,0.8216861
MUC13,0.904589563258938,0.7361441120061036,0.9549880292680528,0.7194267
MUC2,0.7933730880463814,0.5326948543298391,1.1242133792903688,0.7484734
MUC20,0.7938892946080203,0.5468428558181034,0.84826483991411,0.67477065
MUC3A,0.73893070506197,0.41100573428872933,0.8293284939395057,0.6208799
MUC5B,0.8223880455363788,0.5772223411894097,1.6145991053846147,0.905763
MX1,0.770325233143557,0.4958269474864051,0.868921246793535,0.7222055
MXD1,0.7881815385625737,0.5335782510872478,0.46034863260057235,0.5227487
MXRA5,0.7149013845069597,0.3915481067541893,0.3920493672291438,0.48314822
MXRA7,0.7460448961778036,0.4877124579340675,0.48435360193252563,0.5623182
MXRA8,0.7102548205336502,0.4158742597831878,0.4742288423909081,0.55777895
MYB,0.8622183243963356,0.6429870381976341,0.434530324406094,0.48310477
MYBL2,0.8293739849920783,0.5661867147070655,0.29912841154469383,0.3951096
MYC,0.8462147505190495,0.6381949898913987,0.6613759564028846,0.651691
MYH11,0.766783044239678,0.5302367754608972,0.7808321714401245,0.70927644
MYH14,0.9182449306050385,0.7725414477656238,0.4088463849491543,0.4969662
MYL6,0.8183886148083485,0.6262761044768091,0.4826173186302185,0.5474454
MYL9,0.8041195908213931,0.6130655232562012,0.8765703108575609,0.7530149
MYLK,0.7713239269799951,0.5412175496529902,0.7463923096656799,0.7004482
MYO1A,0.8134546503591872,0.5412040510486187,0.40821035703023273,0.46643952
MYO5B,0.8893733299461984,0.7076543498603451,0.3751142422358195,0.45240414
MYO6,0.8840998193016287,0.7125945195449874,0.38253917296727497,0.49598727
MYO7B,0.8605926256859303,0.6604670654635624,0.43213924600018394,0.4832464
MZB1,0.706553348445268,0.31472590431882286,0.34411699407630497,0.4200797
NANS,0.8584418251891474,0.6574867224602553,0.5213019582960341,0.56274813
NBL1,0.8040170284715688,0.5900815930314385,0.5205147829320695,0.5747183
NCOA7,0.8334506253580112,0.6235151641035158,0.563076870308982,0.6097561
NDFIP2,0.8570205360597449,0.6715766045107776,0.4321876068909963,0.5085175
NEBL,0.846516297767886,0.5936636484167377,0.3494827532105976,0.4232125
NET1,0.8661119293212355,0.6851006569468181,0.44070236219300163,0.5327406
NFE2L3,0.8387649693525789,0.5826995208164963,0.3766861359278361,0.44201678
NID1,0.6386372326805599,0.27487512988732665,0.4571310629447301,0.55111504
NKD1,0.6683035232771198,0.3067674778975162,1.3555031104220285,0.80954695
NME1,0.8321420030803027,0.6250917740180273,0.4758263826370239,0.53575265
NNMT,0.6939835748390314,0.3922508304396243,0.5356090499295129,0.58635104
NOP16,0.8571349123899512,0.6719751025760219,0.3956160247325897,0.49927488
NOP58,0.8439546038235465,0.6504578712992988,0.45541978379090625,0.5364864
NOTCH3,0.6986056886702352,0.3928274536222555,0.5882370736863878,0.6161397
NOX1,0.7856629148363538,0.4544681894072748,0.7533249159653982,0.6345258
NPAS2,0.8554885942886712,0.6697100470235179,0.42458340856764054,0.51722306
NPNT,0.8104294529993123,0.5621829378260502,0.4384579012791316,0.4980749
NQO1,0.8305858063262798,0.6148949458517745,0.9262449741363525,0.7072523
NR4A1,0.5981442401407491,0.20124088676486707,1.2952916489707098,0.9507604
NRARP,0.8556795798891632,0.6443510712908149,0.547905456688669,0.5699662
NRP2,0.7044694217520127,0.3938943925321828,0.38229429721832275,0.49308428
NT5DC3,0.8046913426992582,0.5638163269318976,0.3904949012729857,0.4949981
NUPR1,0.6877899568679932,0.37357586545042387,0.7045828534497155,0.6644422
NUSAP1,0.8105493102736641,0.5418020685418715,0.4183240996466743,0.46238068
OAS1,0.8477302927641076,0.6475471441480023,0.6052030821641287,0.6049158
OAS2,0.7695052542077782,0.4910773365774845,0.7851443688074747,0.6699442
OAS3,0.8116726005178657,0.5724199159691286,0.6020811067687141,0.5968265
OCIAD2,0.8683692506722747,0.699661828245635,0.4676622450351715,0.5297649
OCLN,0.8730425752883876,0.6716412978747323,0.35140906605455613,0.44129235
OLFM4,0.6924261783265525,0.3603200404775314,1.8057880798975627,1.0036983
PADI2,0.7937416339764564,0.5222503874435875,0.40455858906110126,0.48512644
PALLD,0.7516734498511759,0.504844610168036,0.530289414856169,0.58987683
PARM1,0.8497421865123476,0.6453342448653535,0.6624685029188792,0.6472271
PATJ,0.8896043781647427,0.7291739249292317,0.39042504794067806,0.49522856
PCBD1,0.8568676050530781,0.6759535286969787,0.4808911383152008,0.5487088
PCK1,0.7099555422193039,0.31323365724503704,0.23701594728562567,0.30415577
PCOLCE,0.6808718346115925,0.34381671577176093,0.4132082710663478,0.514708
PCSK6,0.7910115629166836,0.5150088835079062,0.352947226828999,0.45272765
PCSK9,0.824389397655473,0.5119826018308504,0.3004770427942276,0.36225614
PDGFRB,0.7038403509736084,0.4021627530680841,0.5069554481241438,0.57398
PDK4,0.6188600432582911,0.2317923033340193,0.5409783555401696,0.6031139
PDLIM3,0.7240455815377141,0.4267200201811014,0.3448170887099372,0.47486454
PDLIM7,0.727920233490736,0.46022921281888113,0.4360964596271515,0.5332016
PDZD8,0.8706509518622774,0.67419588162646,0.5506448977523379,0.5914174
PDZK1IP1,0.8554209061648498,0.6292378848161357,0.44777501622835797,0.49093878
PECAM1,0.6675468575442403,0.33714633086841594,0.6715266936355166,0.66701806
PERP,0.8769415560966733,0.7246591482057609,0.6581701272063785,0.64544827
PHGDH,0.7634205770650857,0.48767972712875834,0.5244744204812579,0.55232495
PHGR1,0.8247597176022576,0.5947064136443225,1.7095005181100633,1.032391
PHLDA1,0.7953847007178068,0.5534829360699577,0.9078730377886031,0.7475201
PHLDA2,0.8465165604858146,0.6358021329039951,0.506366620461146,0.5392046
PI3,0.7451136624987125,0.3802493063044114,0.5784515920612547,0.51406765
PIGR,0.8118335441475294,0.6016097080976421,3.1291238996717663,1.396779
PIM2,0.7015347689199727,0.36637112302009284,0.4138014200660918,0.50689787
PKP2,0.8763850124092022,0.669141556680438,0.3309722907013363,0.41777885
PKP3,0.8923767420389761,0.715157318675836,0.4418024669090907,0.49633408
PLA2G2A,0.6926133757517507,0.3677684687194568,1.8517888254589505,1.0877675
PLAC8,0.8011612452024823,0.5130896023290119,0.547413213385476,0.5375079
PLAU,0.732772010517293,0.4424151097968844,0.4400654385487239,0.51190484
PLAUR,0.7982440012076287,0.5506770811656175,0.5396535164780087,0.5854943
PLCB4,0.8069660397895881,0.5857032336724023,1.1134129001034632,0.799078
PLEK2,0.8664241049256891,0.6278663445148616,0.30589378542370266,0.39599082
PLEKHA6,0.8655676647781342,0.6908096389402879,0.2984685268667009,0.43075478
PLEKHG6,0.8515483132799422,0.6383426100859888,0.34300898181067574,0.43890107
PLEKHO1,0.7233661753992543,0.43689377128552537,0.515673256582684,0.5792463
PLK1,0.8341522368940948,0.5787941949011982,0.30176365706655717,0.39856464
PLN,0.7565886053837495,0.45561688320264143,0.308660508857833,0.43143898
PLPP2,0.8772372764148736,0.6853282458291365,0.4186418073044883,0.4821558
PLS1,0.8909658643332973,0.7204856215680083,0.5481392741203308,0.5606918
PLTP,0.6005534477537,0.20081027030236195,0.7318163679705726,0.699281
PM20D2,0.7743381512609321,0.5072692455221475,0.43053823543919456,0.5025313
PMAIP1,0.8149050803410998,0.5535159207361126,0.29340844849745434,0.40226662
POF1B,0.8988517184176928,0.7377463612831842,0.6041469275951385,0.5883632
POLD2,0.840350319095601,0.6248397400905955,0.3850715226597256,0.4866697
POSTN,0.7597723099224784,0.5105582028537943,0.8623377283414205,0.7415934
