,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0,2.0608141105691014e-09,4,HIST1H4E,189.010581714358,485165195.4097903,1060.3851864104436,-1.471077822601145,4.537903514845624e-09,SE,4778,0.002202225779192514,375456614194712.1,0.0026051998138427734,-2086.883263509344,1060.385134127495,5.228294867265504e-05,0.9942307904508828,0.05562130296228716
1,0.247470973141866,4,FAM3B,189.010581714358,3.0403770703680357,-2305.7287386365315,-1.8664776369490301,0.7600031982607055,SE,4778,0.0006343406441920732,0.019143024407767575,0.004443645477294922,4645.344586584606,-2313.998960138707,8.270221502175445,0.004030058936754677,0.00022755838152200322
2,0.3950364287780774,4,ZMIZ1,189.010581714358,1.5311598607189527,-5990.204373465442,-6.487033868604933,12.975296196785068,SE,4778,0.00038258337858179935,0.00769513203158792,0.0037994384765625,12014.295856242426,-6009.693562968732,19.489189503290618,1.0117063734993437e-05,5.736380874122153e-07
3,0.462214208309839,4,MED16,189.010581714358,1.1633074003554,-6239.310741400288,-6.966608845207187,16.834613218027755,SE,4778,0.0002876417126937745,0.005436538535813735,0.0031585693359375,12512.508592112119,-6269.511405159874,30.20066375958595,3.895761169214751e-08,2.2274220521525167e-09
4,0.40975714977843497,4,AMACR,189.010581714358,1.4402326532743932,-6221.943950425132,-5.489348784654121,9.669689015651809,SE,4778,0.0003166441091421005,0.006249269368971246,0.0037691593170166016,12477.775010161808,-6244.928952421347,22.985001996215033,1.632701988496521e-06,9.276715843730235e-08
5,0.6616951648445666,4,CHKB,189.010581714358,0.5111857067626449,-5930.628722669046,-7.59214651729358,25.58600161245952,SE,4778,0.00030911807707019283,0.006902545775713004,0.004758596420288086,11895.144554649634,-5994.176915536731,63.54819286768543,1.5543122344752192e-15,9.215289927718692e-17
6,4.656830888757836e-08,4,HIST1H4I,189.010581714358,21470292.99627507,-205.4064268101065,-1.6137364726458978,1.2426248166260068e-07,SE,4778,0.0007564554605714327,252567848613.82645,0.002653837203979492,444.69996293175603,-205.40648097252506,5.416241856437409e-05,0.9941280119156438,0.05562130296228716
7,0.6628027103767066,4,SLC38A10,189.010581714358,0.5086607856667156,-4881.014534114087,-7.81517226365469,26.944639654864428,SE,4778,0.00036109342083482163,0.008084018668855452,0.004701852798461914,9795.916177539717,-4939.817085651545,58.802551537458385,1.7430501486614958e-14,1.0256252713512776e-15
8,0.21197444972832952,4,WDR5,364.7499570091949,3.713269859415191,-6195.573093441497,-6.825848897673972,4.753669430332702,SE,4778,3.1465551038484678e-06,0.00011396776331921856,0.010071277618408203,12425.033296194537,-6311.045526123771,115.4724326822743,0.0,0.0
9,2.058780713223062e-09,4,HIST1H2AI,364.7499570091949,485165195.4097903,932.1000327142465,-1.5003212892484237,4.721276499038896e-09,SE,4778,0.0003302247279803952,56411151492167.7,0.0027561187744140625,-1830.3129561169499,932.0999802612469,5.245299962552963e-05,0.9942214160176467,0.05562130296228716
10,0.33719776849657207,4,PSME1,703.8893268910718,1.956300595301362,-4078.4487576695956,-8.767335574870021,3.234352037706776,SE,4778,2.19061120285834e-06,4.904249414517588e-05,0.005338907241821289,8190.784624650734,-4734.951305966646,656.5025482970505,0.0,0.0
11,0.35506517715522284,4,CCDC47,703.8893268910718,1.8077736960283657,-5182.681043628834,-9.587241881402221,3.961874904694788,SE,4778,2.1751901432612617e-06,4.683365906373723e-05,0.005223751068115234,10399.249196569212,-5924.144270199721,741.463226570887,0.0,0.0
12,0.2888002199850862,4,AOC1,703.8893268910718,2.4509271966154182,-5724.752704221015,-4.837128062873262,1.1431881596347595,SE,4778,3.243772382842717e-06,8.328479241303933e-05,0.0046901702880859375,11483.392517753573,-6147.509784553533,422.75708033251794,0.0,0.0
